area,phrs_nm_kor,singer,genre_cd,phrs_desc_kor,instr_cd,rhythm,phrs_nm_eng,traditional_key,western_key,phrs_desc_eng,beat,wav_file_path,phrase_cd,lyrics,player
조선,봉래의062,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-062.wav,S1-060-062,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의063,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-063.wav,S1-060-063,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의064,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-064.wav,S1-060-064,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의065,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-065.wav,S1-060-065,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의066,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-066.wav,S1-060-066,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의067,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-067.wav,S1-060-067,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의068,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-068.wav,S1-060-068,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의069,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-069.wav,S1-060-069,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의070,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-070.wav,S1-060-070,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의071,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-071.wav,S1-060-071,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의072,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-072.wav,S1-060-072,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의073,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-073.wav,S1-060-073,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의074,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-074.wav,S1-060-074,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의075,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-075.wav,S1-060-075,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의076,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-076.wav,S1-060-076,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의077,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-077.wav,S1-060-077,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의078,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-078.wav,S1-060-078,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의079,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-079.wav,S1-060-079,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의080,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-080.wav,S1-060-080,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
조선,봉래의081,조일하,창사,봉래의 가야금,PHINST0001,도드리,bongraeui_dodeuli,NULL,NULL,bongraeui  by gayageum,NULL,https://apis.gugak.go.kr/phrase/060bongraeui/S1-060-081.wav,S1-060-081,"(해동장)
해동에 육룡이 날으시어
그 하시는 일마다 모두 하늘이 돕지 않음이 없으니
옛 성인의 일과 일치하셨다.

(근심장)
뿌리깊은 나무는 바람에 흔들리지 아니 하므로
꽃이 아름답게 피고 열매가 많이 열리니.

(원원장)
샘이 깊은 물은 가뭄에도 그치지 아니 하므로
흘러서 내에 이르고 바다에 가나니. 

(석주장)
주나라 태왕이 빈곡에 사시었네. 
빈곡에 사시면서 제업을 여시니.

(금아장)
우리 시조가 경흥에 사시었네.
경흥에 사시면서 왕업을 여시니.

(적인장)
적인이 침범하거늘
기산으로 옮기신 것도 하늘 뜻이시니.

(야인장)
야인과 더불어 사시니 야인이 침범하거늘 
덕원으로 옮기신 것도 하늘 뜻이시니.

(천세장) 
천세 옛날에 미리 정하신 한양에 
인덕을 쌓아 나라를 여시어 나라의 역녀이 끝이 없으시니

(자자장)
성자-신손이 이으셔도
하늘을 공경하고 백성을 사랑하여야 더욱 
굳어질 것입니다. 

(오호장) 농
임금님이시여! 알으소서. 
낙수에 사냥 가있으면서 할아비(조상)를 믿을 수 있겠습니까.",NULL
